snapshot_date_jst,retrieved_at_jst,source_updated_at_text,source_updated_at_jst,shelter_id,web_shelter_id,municipality,shelter_name,opening_status,is_open,congestion_status,evacuee_count,address,route_search,change_type,previous_opening_status,previous_congestion_status,previous_evacuee_count,source_url,record_hash,raw_row_json,reference_match_status,reference_match_method,reference_match_score,reference_match_count,reference_no,reference_common_id,reference_common_ids,reference_facility_name,reference_address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,reference_latitude,reference_longitude,reference_all_coordinates_json,reference_notes,reference_rows_json,reference_candidates_json,reference_source_file,reference_source_sha256,change_details,portal_shelter_id,portal_capacity_persons,portal_capacity_raw,capacity_source,capacity_acquired_at_jst,capacity_match_status,capacity_match_method,capacity_match_score,portal_latitude,portal_longitude,manual_latitude,manual_longitude,manual_geocode_status,manual_geocode_method,manual_geocode_source_file,manual_geocode_source_sha256,latitude,longitude,coordinate_source,coordinate_method,coordinate_status
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,web:1b6fa2f886fba25b241b,1b6fa2f886fba25b241b,八代市,二見コミュニティセンター,開設,true,---,,八代市二見下大野町2432-1,検索,congestion_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,29cba61ed0ef8f6da5a622e00d7933c2bb29a96816d5805c61fae49a2336f603,"{""ルート検索"": ""検索"", ""住所"": ""八代市二見下大野町2432-1"", ""市町村"": ""八代市"", ""混雑状況"": ""---"", ""避難所名"": ""二見コミュニティセンター"", ""開設状況"": ""開設""}",unmatched,fuzzy_below_threshold,0.761,0,,,,,,,,,,,[],,[],"[{""NO"": ""1224"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市昭和明徴町730-1"", ""備考"": """", ""共通ID"": ""E4320200054111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""昭和コミュニティセンター"", ""経度"": ""130.6036164"", ""緯度"": ""32.55967579""}, {""NO"": ""1238"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市泉町栗木5866"", ""備考"": """", ""共通ID"": ""E4320200081111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""泉コミュニティセンター"", ""経度"": ""130.808105877186"", ""緯度"": ""32.5457986916214""}, {""NO"": ""1217"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市古城町2259"", ""備考"": """", ""共通ID"": ""E4320200033111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""麦島コミュニティセンター"", ""経度"": ""130.5926186"", ""緯度"": ""32.49742503""}]",reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,混雑状況: 平常 -> ---,00000695,200,200,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.407212,130.558888,32.40723164,130.5588755,matched,manual_shelter_id,マニュアルジオコーディング(1).csv,35f5dae36fe4e9577c53f227bd933e4604ed40e589ee27a700add2b32438424c,32.40723164,130.5588755,manual_geocoding,manual_shelter_id,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100005111,7ce6321be8ab29fcce3d,宇土市,ecowin宇土アリーナ(宇土市民体育館),開設,true,平常,,宇土市旭町504,検索,opened;opening_status_changed;congestion_changed;address_changed,未開設(Web開設一覧に掲載なし),,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,da50725227867b778370c49c89a386941e0d1f40806063f756c7c6050163ecdf,"{""ルート検索"": ""検索"", ""住所"": ""宇土市旭町504"", ""市町村"": ""宇土市"", ""混雑状況"": ""平常"", ""避難所名"": ""ecowin宇土アリーナ(宇土市民体育館)"", ""開設状況"": ""開設""}",matched,exact_name_address,1.000,1,133,E4321100005111,E4321100005111,ecowin宇土アリーナ(宇土市民体育館),熊本県宇土市旭町504,,,,32.684215,130.664516,"[{""共通ID"": ""E4321100005111"", ""経度"": ""130.664516"", ""緯度"": ""32.684215""}]",,"[{""NO"": ""133"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市旭町504"", ""備考"": """", ""共通ID"": ""E4321100005111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""ecowin宇土アリーナ(宇土市民体育館)"", ""経度"": ""130.664516"", ""緯度"": ""32.684215""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,未開設または閉鎖から開設へ変化 / 開設状況: 未開設(Web開設一覧に掲載なし) -> 開設 / 混雑状況: (空欄) -> 平常 / 住所: 熊本県宇土市旭町504 -> 宇土市旭町504,00000381,1441,1441,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.684182,130.664418,,,unmatched,manual_no_match,,,32.684215,130.664516,gsi_reference,reference_latitude_longitude,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100008111,d32163adb9190f6783da,宇土市,市役所別館,未開設(Web開設一覧に掲載なし),false,,,熊本県宇土市浦田町51,,closed;opening_status_changed;congestion_changed;address_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,bcdb77f8b550a9d7130e14ed74f01ce549279bc9a3d0b83277b05b0296fc77bd,"{""ルート検索"": """", ""住所"": ""熊本県宇土市浦田町51"", ""市町村"": ""宇土市"", ""混雑状況"": """", ""避難所名"": ""市役所別館"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,136,E4321100008111,E4321100008111,市役所別館,熊本県宇土市浦田町51,,,,32.687169,130.659132,"[{""共通ID"": ""E4321100008111"", ""経度"": ""130.659132"", ""緯度"": ""32.687169""}]",,"[{""NO"": ""136"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市浦田町51"", ""備考"": """", ""共通ID"": ""E4321100008111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""市役所別館"", ""経度"": ""130.659132"", ""緯度"": ""32.687169""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 平常 -> (空欄) / 住所: 宇土市浦田町51 -> 熊本県宇土市浦田町51,00000379,195,195,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.687834,130.659046,,,unmatched,manual_no_match,,,32.687169,130.659132,gsi_reference,reference_latitude_longitude,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100040111,de529fb2aba51808e84b,宇土市,市民会館,未開設(Web開設一覧に掲載なし),false,,,熊本県宇土市新小路町123,,closed;opening_status_changed;congestion_changed;address_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,549d9d7480b0b2ce366fd6dbfadfa1e2cd9b8c6a8acc6dcd166fe9114634dfa4,"{""ルート検索"": """", ""住所"": ""熊本県宇土市新小路町123"", ""市町村"": ""宇土市"", ""混雑状況"": """", ""避難所名"": ""市民会館"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,154,E4321100040111,E4321100040111,市民会館,熊本県宇土市新小路町123,,,,32.684003,130.661253,"[{""共通ID"": ""E4321100040111"", ""経度"": ""130.661253"", ""緯度"": ""32.684003""}]",,"[{""NO"": ""154"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市新小路町123"", ""備考"": """", ""共通ID"": ""E4321100040111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""市民会館"", ""経度"": ""130.661253"", ""緯度"": ""32.684003""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 平常 -> (空欄) / 住所: 宇土市新小路町123 -> 熊本県宇土市新小路町123,00000380,963,963,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.684018,130.661323,,,unmatched,manual_no_match,,,32.684003,130.661253,gsi_reference,reference_latitude_longitude,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100007111,3da57670f87ef83e3fda,宇土市,市福祉センター,未開設(Web開設一覧に掲載なし),false,,,熊本県宇土市浦田町44,,closed;opening_status_changed;congestion_changed;address_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,682559d2a0e19d9a7f9a0a1d49f63d9e619bdd98064ff992ae4004f3ca53cf71,"{""ルート検索"": """", ""住所"": ""熊本県宇土市浦田町44"", ""市町村"": ""宇土市"", ""混雑状況"": """", ""避難所名"": ""市福祉センター"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,135,E4321100007111,E4321100007111,市福祉センター,熊本県宇土市浦田町44,,,,32.687565,130.658787,"[{""共通ID"": ""E4321100007111"", ""経度"": ""130.658787"", ""緯度"": ""32.687565""}]",,"[{""NO"": ""135"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市浦田町44"", ""備考"": """", ""共通ID"": ""E4321100007111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""市福祉センター"", ""経度"": ""130.658787"", ""緯度"": ""32.687565""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 平常 -> (空欄) / 住所: 宇土市浦田町44 -> 熊本県宇土市浦田町44,00000378,30,30,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.687534,130.658782,,,unmatched,manual_no_match,,,32.687565,130.658787,gsi_reference,reference_latitude_longitude,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,web:473ecc0bc49b3f627e2a,473ecc0bc49b3f627e2a,宇土市,椿原公民館,開設,true,不明,,熊本県宇土市椿原町581,検索,removed_from_listing,開設,不明,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,effbcf4bf02c28e2d191215abd2258c100590c36ddf436e34f358abf33a1764f,"{""ルート検索"": ""検索"", ""住所"": ""熊本県宇土市椿原町581"", ""市町村"": ""宇土市"", ""混雑状況"": ""不明"", ""避難所名"": ""椿原公民館"", ""開設状況"": ""開設""}",unmatched,no_candidate,,0,,,,,,,,,,,[],,[],[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,前回スナップショットには存在したが今回の全避難所一覧に存在しない,00002358,,0,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.68277478063608,130.6416091465585,32.68274001,130.6416035,matched,manual_shelter_id,マニュアルジオコーディング(1).csv,35f5dae36fe4e9577c53f227bd933e4604ed40e589ee27a700add2b32438424c,32.68274001,130.6416035,manual_geocoding,manual_shelter_id,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100065111,2c363eac7bb0705aad72,宇土市,網津防災センター,未開設(Web開設一覧に掲載なし),false,,,熊本県宇土市網津町1991-1,,closed;opening_status_changed;congestion_changed;address_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,51b5528a9078209604f8ec288e792fccbc9d454058d02ae21b87982bed56484b,"{""ルート検索"": """", ""住所"": ""熊本県宇土市網津町1991-1"", ""市町村"": ""宇土市"", ""混雑状況"": """", ""避難所名"": ""網津防災センター"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,171,E4321100065111,E4321100065111,網津防災センター,熊本県宇土市網津町1991-1,,,,32.696675571354,130.60087056622,"[{""共通ID"": ""E4321100065111"", ""経度"": ""130.60087056622"", ""緯度"": ""32.696675571354""}]",,"[{""NO"": ""171"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市網津町1991-1"", ""備考"": """", ""共通ID"": ""E4321100065111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""網津防災センター"", ""経度"": ""130.60087056622"", ""緯度"": ""32.696675571354""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 平常 -> (空欄) / 住所: 宇土市網津町1991-1 -> 熊本県宇土市網津町1991-1,00000410,69,69,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.696772,130.600863,,,unmatched,manual_no_match,,,32.696675571354,130.60087056622,gsi_reference,reference_latitude_longitude,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,web:83719ce40b8ec4c04df0,83719ce40b8ec4c04df0,宇土市,網田コミュニティーセンター,開設,true,平常,,熊本県宇土市下網田町1819番地,検索,removed_from_listing,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,1074a6d2f9cc3366c2394f2aa093db75e3d25809e4bf271a800f77b808db08da,"{""ルート検索"": ""検索"", ""住所"": ""熊本県宇土市下網田町1819番地"", ""市町村"": ""宇土市"", ""混雑状況"": ""平常"", ""避難所名"": ""網田コミュニティーセンター"", ""開設状況"": ""開設""}",unmatched,fuzzy_below_threshold,0.757,0,,,,,,,,,,,[],,[],"[{""NO"": ""146"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市古保里町977"", ""備考"": """", ""共通ID"": ""E4321100024111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""花園コミュニティセンター"", ""経度"": ""130.6833043"", ""緯度"": ""32.67637751""}]",reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,前回スナップショットには存在したが今回の全避難所一覧に存在しない,00002332,86,86,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.6677750171473,130.55379867553708,32.66763051,130.5530464,matched,manual_shelter_id,マニュアルジオコーディング(1).csv,35f5dae36fe4e9577c53f227bd933e4604ed40e589ee27a700add2b32438424c,32.66763051,130.5530464,manual_geocoding,manual_shelter_id,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100024111,94245aea311e55372bc1,宇土市,花園コミュニティセンター,未開設(Web開設一覧に掲載なし),false,,,熊本県宇土市古保里町977,,closed;opening_status_changed;congestion_changed;address_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,72f214ea20b400a5cbc825e1e0e9890f5aef309c647b45d82a91496cfb8dc508,"{""ルート検索"": """", ""住所"": ""熊本県宇土市古保里町977"", ""市町村"": ""宇土市"", ""混雑状況"": """", ""避難所名"": ""花園コミュニティセンター"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,146,E4321100024111,E4321100024111,花園コミュニティセンター,熊本県宇土市古保里町977,,,,32.67637751,130.6833043,"[{""共通ID"": ""E4321100024111"", ""経度"": ""130.6833043"", ""緯度"": ""32.67637751""}]",,"[{""NO"": ""146"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市古保里町977"", ""備考"": """", ""共通ID"": ""E4321100024111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": """", ""施設・場所名"": ""花園コミュニティセンター"", ""経度"": ""130.6833043"", ""緯度"": ""32.67637751""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 平常 -> (空欄) / 住所: 宇土市古保里町977 -> 熊本県宇土市古保里町977,00000388,70,70,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.676375,130.683297,,,unmatched,manual_no_match,,,32.67637751,130.6833043,gsi_reference,reference_latitude_longitude,complete
2026-08-12,2026-08-12T01:09:26+09:00,26/08/12 01:09時点の避難所状況の一覧です。,2026-08-12T01:09+09:00,ref:E4321100053111,e5b805dcf35fec5d4b65,宇土市,走潟小学校体育館,未開設(Web開設一覧に掲載なし),false,,,熊本県宇土市走潟町743,,closed;opening_status_changed;congestion_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,50603f0c9fcc511e1b2137024e897cfe87584721ecf6271241bd2a547396c855,"{""ルート検索"": """", ""住所"": ""熊本県宇土市走潟町743"", ""市町村"": ""宇土市"", ""混雑状況"": """", ""避難所名"": ""走潟小学校体育館"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,162,E4321100053111,E4321100053111,走潟小学校体育館,熊本県宇土市走潟町743,1,,,32.70521698,130.6487093,"[{""共通ID"": ""E4321100053111"", ""経度"": ""130.6487093"", ""緯度"": ""32.70521698""}]",,"[{""NO"": ""162"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇土市走潟町743"", ""備考"": """", ""共通ID"": ""E4321100053111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""走潟小学校体育館"", ""経度"": ""130.6487093"", ""緯度"": ""32.70521698""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 平常 -> (空欄),00002227,321,321,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,exact_municipality_name_address,1.000,32.70508334166607,130.6480996732824,,,unmatched,manual_no_match,,,32.70521698,130.6487093,gsi_reference,reference_latitude_longitude,complete
