snapshot_date_jst,retrieved_at_jst,source_updated_at_text,source_updated_at_jst,shelter_id,web_shelter_id,municipality,shelter_name,opening_status,is_open,congestion_status,evacuee_count,address,route_search,change_type,previous_opening_status,previous_congestion_status,previous_evacuee_count,source_url,record_hash,raw_row_json,reference_match_status,reference_match_method,reference_match_score,reference_match_count,reference_no,reference_common_id,reference_common_ids,reference_facility_name,reference_address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,reference_latitude,reference_longitude,reference_all_coordinates_json,reference_notes,reference_rows_json,reference_candidates_json,reference_source_file,reference_source_sha256,change_details,portal_shelter_id,portal_capacity_persons,portal_capacity_raw,capacity_source,capacity_acquired_at_jst,capacity_match_status,capacity_match_method,capacity_match_score,portal_latitude,portal_longitude,manual_latitude,manual_longitude,manual_geocode_status,manual_geocode_method,manual_geocode_source_file,manual_geocode_source_sha256,latitude,longitude,coordinate_source,coordinate_method,coordinate_status
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,web:e79d19687486af4f979e,e79d19687486af4f979e,八代市,坂本コミュニティセンター,開設,true,---,,八代市坂本町坂本4161-1,検索,congestion_changed,開設,平常,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,3f31007b59d87f1a9fa0094e1ac0ed76c656b249f4e5d5d25515babf83417b26,"{""ルート検索"": ""検索"", ""住所"": ""八代市坂本町坂本4161-1"", ""市町村"": ""八代市"", ""混雑状況"": ""---"", ""避難所名"": ""坂本コミュニティセンター"", ""開設状況"": ""開設""}",unmatched,fuzzy_below_threshold,0.775,0,,,,,,,,,,,[],,[],"[{""NO"": ""1238"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市泉町栗木5866"", ""備考"": """", ""共通ID"": ""E4320200081111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""泉コミュニティセンター"", ""経度"": ""130.808105877186"", ""緯度"": ""32.5457986916214""}, {""NO"": ""1224"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市昭和明徴町730-1"", ""備考"": """", ""共通ID"": ""E4320200054111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""昭和コミュニティセンター"", ""経度"": ""130.6036164"", ""緯度"": ""32.55967579""}, {""NO"": ""1258"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市本野町505"", ""備考"": """", ""共通ID"": ""E4320200118111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""高田コミュニティセンター"", ""経度"": ""130.6167216"", ""緯度"": ""32.48708486""}]",reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,混雑状況: 平常 -> ---,00000676,248,248,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.43511,130.65725,32.43640245,130.6579595,matched,manual_shelter_id,マニュアルジオコーディング(1).csv,35f5dae36fe4e9577c53f227bd933e4604ed40e589ee27a700add2b32438424c,32.43640245,130.6579595,manual_geocoding,manual_shelter_id,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4320200106111,c88fda3b4ba615424f45,八代市,日奈久コミュニティセンター,開設,true,混雑,,八代市日奈久塩南町甲13,検索,congestion_changed,開設,やや混雑,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,bc621451e7163216cff1dddfa9a40087ac37a6706bfd9ec69dccb5794fb86f38,"{""ルート検索"": ""検索"", ""住所"": ""八代市日奈久塩南町甲13"", ""市町村"": ""八代市"", ""混雑状況"": ""混雑"", ""避難所名"": ""日奈久コミュニティセンター"", ""開設状況"": ""開設""}",matched,exact_name_address,1.000,1,1250,E4320200106111,E4320200106111,日奈久コミュニティセンター,熊本県八代市日奈久塩南町甲13,1,,,32.43494402,130.5788893,"[{""共通ID"": ""E4320200106111"", ""経度"": ""130.5788893"", ""緯度"": ""32.43494402""}]",,"[{""NO"": ""1250"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市日奈久塩南町甲13"", ""備考"": """", ""共通ID"": ""E4320200106111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""日奈久コミュニティセンター"", ""経度"": ""130.5788893"", ""緯度"": ""32.43494402""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,混雑状況: やや混雑 -> 混雑,00000706,100,100,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.434993,130.578835,,,unmatched,manual_no_match,,,32.43494402,130.5788893,gsi_reference,reference_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,web:c30e0ba13e12f70b502c,c30e0ba13e12f70b502c,八代市,金剛小学校,開設,true,---,,八代市高植本町1207,検索,removed_from_listing,開設,---,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,2c5065435041cfce23c4173c9599e405d5f125eaadee1b0b183dce508211d7ea,"{""ルート検索"": ""検索"", ""住所"": ""八代市高植本町1207"", ""市町村"": ""八代市"", ""混雑状況"": ""---"", ""避難所名"": ""金剛小学校"", ""開設状況"": ""開設""}",unmatched,no_candidate,,0,,,,,,,,,,,[],,[],[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,前回スナップショットには存在したが今回の全避難所一覧に存在しない,00000724,800,800,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.476136,130.584581,32.47627221,130.5846727,matched,manual_shelter_id,マニュアルジオコーディング(1).csv,35f5dae36fe4e9577c53f227bd933e4604ed40e589ee27a700add2b32438424c,32.47627221,130.5846727,manual_geocoding,manual_shelter_id,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4320200118111,b1cfa708bd00c1521734,八代市,高田コミュニティセンター,開設,true,平常,,八代市本野町505,検索,congestion_changed,開設,---,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,12eb05728449ea420c9242f3264986e7136547d71a6f978bdbc33d683cd8aa72,"{""ルート検索"": ""検索"", ""住所"": ""八代市本野町505"", ""市町村"": ""八代市"", ""混雑状況"": ""平常"", ""避難所名"": ""高田コミュニティセンター"", ""開設状況"": ""開設""}",matched,exact_name_address,1.000,1,1258,E4320200118111,E4320200118111,高田コミュニティセンター,熊本県八代市本野町505,1,,,32.48708486,130.6167216,"[{""共通ID"": ""E4320200118111"", ""経度"": ""130.6167216"", ""緯度"": ""32.48708486""}]",,"[{""NO"": ""1258"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県八代市本野町505"", ""備考"": """", ""共通ID"": ""E4320200118111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""高田コミュニティセンター"", ""経度"": ""130.6167216"", ""緯度"": ""32.48708486""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,混雑状況: --- -> 平常,00000691,200,200,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.487086,130.616723,,,unmatched,manual_no_match,,,32.48708486,130.6167216,gsi_reference,reference_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,web:2432a4669e6369817c34,2432a4669e6369817c34,宇城市,豊野防災拠点センター,開設,true,平常,,熊本県宇城市糸石3140番地3,検索,congestion_changed,開設,やや混雑,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,d820c556a80de32914ecde55cb24adeb907dd0fab0e67d2ef54851db15c6d925,"{""ルート検索"": ""検索"", ""住所"": ""熊本県宇城市糸石3140番地3"", ""市町村"": ""宇城市"", ""混雑状況"": ""平常"", ""避難所名"": ""豊野防災拠点センター"", ""開設状況"": ""開設""}",unmatched,fuzzy_below_threshold,0.853,0,,,,,,,,,,,[],,[],"[{""NO"": ""128"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県宇城市豊野町糸石3140-3"", ""備考"": """", ""共通ID"": ""E4321300046121"", ""受入対象者"": ""要配慮者"", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""宇城市豊野防災拠点センター"", ""経度"": ""130.750995437858"", ""緯度"": ""32.6358303264775""}]",reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,混雑状況: やや混雑 -> 平常,00002133,216,216,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.635801092040616,130.75087795121362,,,unmatched,manual_no_match,,,32.635801092040616,130.75087795121362,kumamoto_portal,portal_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4310000188111,3537a78ff78adeb93534,熊本市,アクアドームくまもと,未開設(Web開設一覧に掲載なし),false,,,熊本県熊本市南区荒尾2-1-1,,closed;opening_status_changed;congestion_changed;address_changed,開設,不明,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,fb5aae3c1840e3e1d709348ee5387a98530b0fc7db8e1355ec99188fd2003544,"{""ルート検索"": """", ""住所"": ""熊本県熊本市南区荒尾2-1-1"", ""市町村"": ""熊本市"", ""混雑状況"": """", ""避難所名"": ""アクアドームくまもと"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,505,E4310000188111,E4310000188111,アクアドームくまもと,熊本県熊本市南区荒尾2-1-1,1,,,32.763295,130.667863,"[{""共通ID"": ""E4310000188111"", ""経度"": ""130.667863"", ""緯度"": ""32.763295""}]",,"[{""NO"": ""505"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県熊本市南区荒尾2-1-1"", ""備考"": """", ""共通ID"": ""E4310000188111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""アクアドームくまもと"", ""経度"": ""130.667863"", ""緯度"": ""32.763295""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 不明 -> (空欄) / 住所: 熊本県熊本市南区荒尾2丁目1-1 -> 熊本県熊本市南区荒尾2-1-1,00000135,,0,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.763295,130.667863,,,unmatched,manual_no_match,,,32.763295,130.667863,gsi_reference,reference_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4310000060111,0fbbac9f43c45f88d5fe,熊本市,サンライフ熊本,未開設(Web開設一覧に掲載なし),false,,,熊本県熊本市中央区黒髪3-3-12,,closed;opening_status_changed;congestion_changed;address_changed,開設,不明,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,12163fd2618df116a1292ae231aad610bf28dbe958172b5dae4bf7467b8446fe,"{""ルート検索"": """", ""住所"": ""熊本県熊本市中央区黒髪3-3-12"", ""市町村"": ""熊本市"", ""混雑状況"": """", ""避難所名"": ""サンライフ熊本"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,421,E4310000060111,E4310000060111,サンライフ熊本,熊本県熊本市中央区黒髪3-3-12,1,,,32.81983876,130.720156,"[{""共通ID"": ""E4310000060111"", ""経度"": ""130.720156"", ""緯度"": ""32.81983876""}]",,"[{""NO"": ""421"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県熊本市中央区黒髪3-3-12"", ""備考"": """", ""共通ID"": ""E4310000060111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""サンライフ熊本"", ""経度"": ""130.720156"", ""緯度"": ""32.81983876""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 不明 -> (空欄) / 住所: 熊本県熊本市中央区黒髪3丁目3-12 -> 熊本県熊本市中央区黒髪3-3-12,00000017,,0,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.819851,130.720212,,,unmatched,manual_no_match,,,32.81983876,130.720156,gsi_reference,reference_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4310000062111,f6db8a8ddbddc555fdd9,熊本市,五福交流室・公民館,未開設(Web開設一覧に掲載なし),false,,,熊本県熊本市中央区細工町2-25,,closed;opening_status_changed;congestion_changed;address_changed,開設,不明,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,632d0928e6a71723a19a1cb72e336b1048e10dce2cdf3eb07b7ce61b35a61ca7,"{""ルート検索"": """", ""住所"": ""熊本県熊本市中央区細工町2-25"", ""市町村"": ""熊本市"", ""混雑状況"": """", ""避難所名"": ""五福交流室・公民館"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,425,E4310000062111,E4310000062111,五福交流室・公民館,熊本県熊本市中央区細工町2-25,1,,,32.79594238,130.6956943,"[{""共通ID"": ""E4310000062111"", ""経度"": ""130.6956943"", ""緯度"": ""32.79594238""}]",,"[{""NO"": ""425"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県熊本市中央区細工町2-25"", ""備考"": """", ""共通ID"": ""E4310000062111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""五福交流室・公民館"", ""経度"": ""130.6956943"", ""緯度"": ""32.79594238""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 不明 -> (空欄) / 住所: 熊本県熊本市中央区細工町2丁目25 -> 熊本県熊本市中央区細工町2-25,00000024,,0,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.795862,130.695731,,,unmatched,manual_no_match,,,32.79594238,130.6956943,gsi_reference,reference_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4310000139111,cc661bf61373349aead1,熊本市,健軍文化ホール,未開設(Web開設一覧に掲載なし),false,,,熊本県熊本市東区若葉3-5-11,,closed;opening_status_changed;congestion_changed;address_changed,開設,不明,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,48444d76be4fd0c0e85411b442d8fd4c697220654bb91affca0b76df4fe425b6,"{""ルート検索"": """", ""住所"": ""熊本県熊本市東区若葉3-5-11"", ""市町村"": ""熊本市"", ""混雑状況"": """", ""避難所名"": ""健軍文化ホール"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,471,E4310000139111,E4310000139111,健軍文化ホール,熊本県熊本市東区若葉3-5-11,1,,,32.77519,130.762075,"[{""共通ID"": ""E4310000139111"", ""経度"": ""130.762075"", ""緯度"": ""32.77519""}]",,"[{""NO"": ""471"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県熊本市東区若葉3-5-11"", ""備考"": """", ""共通ID"": ""E4310000139111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""健軍文化ホール"", ""経度"": ""130.762075"", ""緯度"": ""32.77519""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 不明 -> (空欄) / 住所: 熊本県熊本市東区若葉3丁目5-11 -> 熊本県熊本市東区若葉3-5-11,00000070,,0,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.77516,130.76208,,,unmatched,manual_no_match,,,32.77519,130.762075,gsi_reference,reference_latitude_longitude,complete
2026-08-10,2026-08-10T00:42:32+09:00,26/08/10 00:42時点の避難所状況の一覧です。,2026-08-10T00:42+09:00,ref:E4310000235111,1889dbc459ca5d4855c5,熊本市,北部まちづくりセンター・公民館,未開設(Web開設一覧に掲載なし),false,,,熊本県熊本市北区鹿子木町66,,closed;opening_status_changed;congestion_changed,開設,不明,,https://portal.bousai.pref.kumamoto.jp/sp.html?p=evacuation%2Fshelter&l=15-0&ll=32.63819999999999%2C130.77610000000004&z=9&municipalityCd=430005,4ca842b5c5f62ef9551e63e1f4eb014269a44dbd95cefb3317d7ef0983b87191,"{""ルート検索"": """", ""住所"": ""熊本県熊本市北区鹿子木町66"", ""市町村"": ""熊本市"", ""混雑状況"": """", ""避難所名"": ""北部まちづくりセンター・公民館"", ""開設状況"": ""未開設（Web開設一覧に掲載なし）""}",matched,exact_name_address,1.000,1,540,E4310000235111,E4310000235111,北部まちづくりセンター・公民館,熊本県熊本市北区鹿子木町66,1,,,32.869936,130.703005,"[{""共通ID"": ""E4310000235111"", ""経度"": ""130.703005"", ""緯度"": ""32.869936""}]",,"[{""NO"": ""540"", ""その他市町村長が必要と認める事項"": """", ""住所"": ""熊本県熊本市北区鹿子木町66"", ""備考"": """", ""共通ID"": ""E4310000235111"", ""受入対象者"": """", ""指定緊急避難場所との住所同一"": ""1"", ""施設・場所名"": ""北部まちづくりセンター・公民館"", ""経度"": ""130.703005"", ""緯度"": ""32.869936""}]",[],reference/43000_1.csv,17068228366013260d8a1e506e0843bc9c0736e8ec7031a9e384d0d32abd7578,開設から未開設または閉鎖へ変化 / 開設状況: 開設 -> 未開設(Web開設一覧に掲載なし) / 混雑状況: 不明 -> (空欄),00000146,,0,kumamoto_portal_map,2026-08-01T00:28:20+09:00,matched,portal_shelter_id,1.000,32.87002566,130.702974,,,unmatched,manual_no_match,,,32.869936,130.703005,gsi_reference,reference_latitude_longitude,complete
